candidate_id,suspicion_score_10,raw_suspicion_points,reason_count,reason_codes,evidence
CAND_0034267,9.0,27,10,current_title_description_mismatch; previous_title_description_mismatch; previous_title_description_mismatch; abrupt_career_jumps; degree_order_reversal; graduation_after_employment_start; salary_min_exceeds_max; skills_current_role_mismatch; skills_headline_mismatch; skills_career_history_mismatch,"current_title_description_mismatch: Current title `HR Manager` maps to hr, but description lacks matching domain evidence: Customer support team lead at a SaaS product. Managed a team of 8 support agents handling tier-1 and tier-2 tickets; owned the escalation process to engineering and the customer-feedback loop to product. Built out the support knowledge base and the agent training program. Strong on the people-management side and the process side; lighter on technical depth beyond product expertise. || previous_title_description_mismatch: Previous title `Marketing Manager` maps to sales_marketing, but description lacks matching domain evidence: Mechanical engineering design role at a hardware-product company. Led the design of two product subsystems through full lifecycle: concept, DFM/DFMA review, prototype, production tooling. Comfortable with CAD (SolidWorks, Creo), FEA (ANSYS), and the typical hardware-development cadence. Worked closely with manufacturing partners on production scale-up. || previous_title_description_mismatch: Previous title `Mechanical Engineer` maps to software, but description lacks matching domain evidence: Brand design and creative direction at a consumer-products company. Owned brand identity (logo, visual system, typography), packaging design, and digital creative across web and social. Led the recent rebrand and managed a small external agency for production work. Comfortable across the Adobe suite, Figma, and the production side of brand and packaging design. || abrupt_career_jumps: Mechanical Engineer -> Marketing Manager -> Project Manager -> Graphic Designer -> Civil Engineer -> HR Manager || degree_order_reversal: Ph.D 2010-2014; B.Tech 2014-2019 || graduation_after_employment_start: First job starts 2012-07-11, latest graduation year 2019 || salary_min_exceeds_max: min=14.1, max=9.8 || skills_current_role_mismatch: title=`HR Manager` (hr), dominant skills=data"
CAND_0040078,9.0,27,10,current_title_description_mismatch; previous_title_description_mismatch; previous_title_description_mismatch; abrupt_career_jumps; degree_order_reversal; graduation_after_employment_start; salary_min_exceeds_max; skills_current_role_mismatch; skills_headline_mismatch; skills_career_history_mismatch,"current_title_description_mismatch: Current title `Business Analyst` maps to data, but description lacks matching domain evidence: Content writing and SEO strategy for a tech-focused publication. Wrote longform articles on developer tools, cloud platforms, and AI/ML topics — including some that ranked on the first page of search for high-competition keywords. Managed a freelance writer pool and the editorial calendar. Recent work has been on AI-assisted content production, using LLM tools for research, drafting, and editing while maintaining editorial quality. || previous_title_description_mismatch: Previous title `HR Manager` maps to hr, but description lacks matching domain evidence: Operations management role at a logistics company. Owned daily fulfillment operations across 3 warehouses, managing a team of 80 across receiving, picking, packing, and outbound. Built and tracked the operational KPIs (on-time fulfillment, accuracy, cost per order) and led the continuous improvement initiatives that drove a 22% productivity gain over 18 months. || previous_title_description_mismatch: Previous title `Marketing Manager` maps to sales_marketing, but description lacks matching domain evidence: Senior accounting role at a mid-sized company — month-end close, financial reporting, statutory compliance (GAAP / Ind-AS), and tax filings. Owned the GL, fixed-asset register, and the audit-readiness function. Managed a team of 3 staff accountants. Built strong process discipline around the close cycle, reducing close time from 12 days to 7 over the last two years. || abrupt_career_jumps: Marketing Manager -> Mechanical Engineer -> HR Manager -> Business Analyst || degree_order_reversal: Ph.D 2003-2007; B.Tech 2012-2016 || graduation_after_employment_start: First job starts 2013-07-04, latest graduation year 2016 || salary_min_exceeds_max: min=14.7, max=13.4 || skills_current_role_mismatch: title=`Business Analyst` (data), dominant skills=software"
CAND_0040751,9.0,27,10,previous_title_description_mismatch; previous_title_description_mismatch; previous_title_description_mismatch; abrupt_career_jumps; graduation_after_employment_start; signup_after_last_active; salary_min_exceeds_max; skills_current_role_mismatch; skills_headline_mismatch; skills_career_history_mismatch,"previous_title_description_mismatch: Previous title `Content Writer` maps to sales_marketing, but description lacks matching domain evidence: Customer support team lead at a SaaS product. Managed a team of 8 support agents handling tier-1 and tier-2 tickets; owned the escalation process to engineering and the customer-feedback loop to product. Built out the support knowledge base and the agent training program. Strong on the people-management side and the process side; lighter on technical depth beyond product expertise. || previous_title_description_mismatch: Previous title `Graphic Designer` maps to design, but description lacks matching domain evidence: Content writing and SEO strategy for a tech-focused publication. Wrote longform articles on developer tools, cloud platforms, and AI/ML topics — including some that ranked on the first page of search for high-competition keywords. Managed a freelance writer pool and the editorial calendar. Recent work has been on AI-assisted content production, using LLM tools for research, drafting, and editing while maintaining editorial quality. || previous_title_description_mismatch: Previous title `Operations Manager` maps to support_ops, but description lacks matching domain evidence: Content writing and SEO strategy for a tech-focused publication. Wrote longform articles on developer tools, cloud platforms, and AI/ML topics — including some that ranked on the first page of search for high-competition keywords. Managed a freelance writer pool and the editorial calendar. Recent work has been on AI-assisted content production, using LLM tools for research, drafting, and editing while maintaining editorial quality. || abrupt_career_jumps: Operations Manager -> Graphic Designer -> Content Writer -> Content Writer -> Civil Engineer -> Mechanical Engineer || graduation_after_employment_start: First job starts 2013-06-27, latest graduation year 2017 || signup_after_last_active: signup_date=2026-04-16, last_active_date=2025-11-02 || salary_min_exceeds_max: min=16.3, max=11.9 || skills_current_role_mismatch: title=`Mechanical Engineer` (software), dominant skills=sales_marketing"
CAND_0043199,9.0,27,10,current_title_description_mismatch; previous_title_description_mismatch; previous_title_description_mismatch; abrupt_career_jumps; degree_order_reversal; graduation_after_employment_start; salary_min_exceeds_max; skills_current_role_mismatch; skills_headline_mismatch; skills_career_history_mismatch,"current_title_description_mismatch: Current title `HR Manager` maps to hr, but description lacks matching domain evidence: Content writing and SEO strategy for a tech-focused publication. Wrote longform articles on developer tools, cloud platforms, and AI/ML topics — including some that ranked on the first page of search for high-competition keywords. Managed a freelance writer pool and the editorial calendar. Recent work has been on AI-assisted content production, using LLM tools for research, drafting, and editing while maintaining editorial quality. || previous_title_description_mismatch: Previous title `Mechanical Engineer` maps to software, but description lacks matching domain evidence: Brand design and creative direction at a consumer-products company. Owned brand identity (logo, visual system, typography), packaging design, and digital creative across web and social. Led the recent rebrand and managed a small external agency for production work. Comfortable across the Adobe suite, Figma, and the production side of brand and packaging design. || previous_title_description_mismatch: Previous title `Operations Manager` maps to support_ops, but description lacks matching domain evidence: Brand design and creative direction at a consumer-products company. Owned brand identity (logo, visual system, typography), packaging design, and digital creative across web and social. Led the recent rebrand and managed a small external agency for production work. Comfortable across the Adobe suite, Figma, and the production side of brand and packaging design. || abrupt_career_jumps: Operations Manager -> Mechanical Engineer -> Graphic Designer -> Mechanical Engineer -> Civil Engineer -> HR Manager || degree_order_reversal: Ph.D 2007-2011; B.E. 2014-2019 || graduation_after_employment_start: First job starts 2011-06-08, latest graduation year 2019 || salary_min_exceeds_max: min=12.7, max=8.9 || skills_current_role_mismatch: title=`HR Manager` (hr), dominant skills=sales_marketing"
CAND_0051199,9.0,27,10,current_title_description_mismatch; previous_title_description_mismatch; previous_title_description_mismatch; previous_title_description_mismatch; abrupt_career_jumps; signup_after_last_active; salary_min_exceeds_max; skills_current_role_mismatch; skills_headline_mismatch; skills_career_history_mismatch,"current_title_description_mismatch: Current title `HR Manager` maps to hr, but description lacks matching domain evidence: Marketing leadership role at a B2B SaaS company. Owned the demand-generation function — content marketing, paid acquisition, SEO, email nurture. Built and managed a team of 5 across content, performance marketing, and marketing operations. Worked closely with sales on lead-quality definitions and the SDR-handoff process. Recent focus has been on account-based marketing for our enterprise segment. || previous_title_description_mismatch: Previous title `Accountant` maps to finance, but description lacks matching domain evidence: Customer support team lead at a SaaS product. Managed a team of 8 support agents handling tier-1 and tier-2 tickets; owned the escalation process to engineering and the customer-feedback loop to product. Built out the support knowledge base and the agent training program. Strong on the people-management side and the process side; lighter on technical depth beyond product expertise. || previous_title_description_mismatch: Previous title `Operations Manager` maps to support_ops, but description lacks matching domain evidence: Mechanical engineering design role at a hardware-product company. Led the design of two product subsystems through full lifecycle: concept, DFM/DFMA review, prototype, production tooling. Comfortable with CAD (SolidWorks, Creo), FEA (ANSYS), and the typical hardware-development cadence. Worked closely with manufacturing partners on production scale-up. || previous_title_description_mismatch: Previous title `HR Manager` maps to hr, but description lacks matching domain evidence: Operations management role at a logistics company. Owned daily fulfillment operations across 3 warehouses, managing a team of 80 across receiving, picking, packing, and outbound. Built and tracked the operational KPIs (on-time fulfillment, accuracy, cost per order) and led the continuous improvement initiatives that drove a 22% productivity gain over 18 months. || abrupt_career_jumps: Accountant -> Marketing Manager -> HR Manager -> Operations Manager -> Accountant -> HR Manager || signup_after_last_active: signup_date=2026-02-27, last_active_date=2025-12-01 || salary_min_exceeds_max: min=17.5, max=14.0 || skills_current_role_mismatch: title=`HR Manager` (hr), dominant skills=data"
CAND_0053717,9.0,27,10,previous_title_description_mismatch; previous_title_description_mismatch; previous_title_description_mismatch; abrupt_career_jumps; graduation_after_employment_start; signup_after_last_active; salary_min_exceeds_max; skills_current_role_mismatch; skills_headline_mismatch; skills_career_history_mismatch,"previous_title_description_mismatch: Previous title `Marketing Manager` maps to sales_marketing, but description lacks matching domain evidence: Operations management role at a logistics company. Owned daily fulfillment operations across 3 warehouses, managing a team of 80 across receiving, picking, packing, and outbound. Built and tracked the operational KPIs (on-time fulfillment, accuracy, cost per order) and led the continuous improvement initiatives that drove a 22% productivity gain over 18 months. || previous_title_description_mismatch: Previous title `HR Manager` maps to hr, but description lacks matching domain evidence: Senior accounting role at a mid-sized company — month-end close, financial reporting, statutory compliance (GAAP / Ind-AS), and tax filings. Owned the GL, fixed-asset register, and the audit-readiness function. Managed a team of 3 staff accountants. Built strong process discipline around the close cycle, reducing close time from 12 days to 7 over the last two years. || previous_title_description_mismatch: Previous title `Operations Manager` maps to support_ops, but description lacks matching domain evidence: Content writing and SEO strategy for a tech-focused publication. Wrote longform articles on developer tools, cloud platforms, and AI/ML topics — including some that ranked on the first page of search for high-competition keywords. Managed a freelance writer pool and the editorial calendar. Recent work has been on AI-assisted content production, using LLM tools for research, drafting, and editing while maintaining editorial quality. || abrupt_career_jumps: Graphic Designer -> Operations Manager -> Content Writer -> Operations Manager -> HR Manager -> Marketing Manager -> Customer Support || graduation_after_employment_start: First job starts 2012-07-09, latest graduation year 2021 || signup_after_last_active: signup_date=2026-02-07, last_active_date=2026-01-01 || salary_min_exceeds_max: min=17.5, max=7.7 || skills_current_role_mismatch: title=`Customer Support` (support_ops), dominant skills=ai_ml"
CAND_0057256,9.0,27,10,current_title_description_mismatch; previous_title_description_mismatch; previous_title_description_mismatch; abrupt_career_jumps; degree_order_reversal; graduation_after_employment_start; salary_min_exceeds_max; skills_current_role_mismatch; skills_headline_mismatch; skills_career_history_mismatch,"current_title_description_mismatch: Current title `Marketing Manager` maps to sales_marketing, but description lacks matching domain evidence: Senior accounting role at a mid-sized company — month-end close, financial reporting, statutory compliance (GAAP / Ind-AS), and tax filings. Owned the GL, fixed-asset register, and the audit-readiness function. Managed a team of 3 staff accountants. Built strong process discipline around the close cycle, reducing close time from 12 days to 7 over the last two years. || previous_title_description_mismatch: Previous title `Graphic Designer` maps to design, but description lacks matching domain evidence: Enterprise sales of cloud software solutions into the mid-market segment. Carried a $1.8M ARR quota and consistently delivered against it across the last three years. Owned the full sales cycle: prospecting, discovery, technical evaluation (with SE support), commercial negotiation, and close. Strong on consultative selling for technical buyers; comfortable engaging with both engineering and finance stakeholders. || previous_title_description_mismatch: Previous title `Sales Executive` maps to sales_marketing, but description lacks matching domain evidence: Mechanical engineering design role at a hardware-product company. Led the design of two product subsystems through full lifecycle: concept, DFM/DFMA review, prototype, production tooling. Comfortable with CAD (SolidWorks, Creo), FEA (ANSYS), and the typical hardware-development cadence. Worked closely with manufacturing partners on production scale-up. || abrupt_career_jumps: Sales Executive -> Project Manager -> Operations Manager -> Business Analyst -> Graphic Designer -> Marketing Manager || degree_order_reversal: M.E. 2006-2011; B.Tech 2013-2018 || graduation_after_employment_start: First job starts 2012-03-11, latest graduation year 2018 || salary_min_exceeds_max: min=14.0, max=7.7 || skills_current_role_mismatch: title=`Marketing Manager` (sales_marketing), dominant skills=software"
CAND_0071043,9.0,27,10,current_title_description_mismatch; previous_title_description_mismatch; previous_title_description_mismatch; abrupt_career_jumps; degree_order_reversal; graduation_after_employment_start; salary_min_exceeds_max; skills_current_role_mismatch; skills_headline_mismatch; skills_career_history_mismatch,"current_title_description_mismatch: Current title `Business Analyst` maps to data, but description lacks matching domain evidence: Mechanical engineering design role at a hardware-product company. Led the design of two product subsystems through full lifecycle: concept, DFM/DFMA review, prototype, production tooling. Comfortable with CAD (SolidWorks, Creo), FEA (ANSYS), and the typical hardware-development cadence. Worked closely with manufacturing partners on production scale-up. || previous_title_description_mismatch: Previous title `Accountant` maps to finance, but description lacks matching domain evidence: Marketing leadership role at a B2B SaaS company. Owned the demand-generation function — content marketing, paid acquisition, SEO, email nurture. Built and managed a team of 5 across content, performance marketing, and marketing operations. Worked closely with sales on lead-quality definitions and the SDR-handoff process. Recent focus has been on account-based marketing for our enterprise segment. || previous_title_description_mismatch: Previous title `Sales Executive` maps to sales_marketing, but description lacks matching domain evidence: Mechanical engineering design role at a hardware-product company. Led the design of two product subsystems through full lifecycle: concept, DFM/DFMA review, prototype, production tooling. Comfortable with CAD (SolidWorks, Creo), FEA (ANSYS), and the typical hardware-development cadence. Worked closely with manufacturing partners on production scale-up. || abrupt_career_jumps: Operations Manager -> Sales Executive -> Mechanical Engineer -> Accountant -> Business Analyst || degree_order_reversal: Ph.D 2002-2005; M.S. 2009-2014 || graduation_after_employment_start: First job starts 2011-12-28, latest graduation year 2014 || salary_min_exceeds_max: min=15.2, max=13.0 || skills_current_role_mismatch: title=`Business Analyst` (data), dominant skills=sales_marketing"
CAND_0080609,9.0,27,10,current_title_description_mismatch; previous_title_description_mismatch; previous_title_description_mismatch; previous_title_description_mismatch; moderate_career_incoherence; graduation_after_employment_start; signup_after_last_active; salary_min_exceeds_max; skills_current_role_mismatch; skills_career_history_mismatch,"current_title_description_mismatch: Current title `Sales Executive` maps to sales_marketing, but description lacks matching domain evidence: Business analyst at a consulting firm, working primarily with retail and CPG clients. Conducted business diagnostics, process re-engineering work, and digital transformation strategy projects. Strong on stakeholder management, structured problem-solving, and the typical consulting toolkit (slide-craft, Excel modeling, executive communication). Recent project work involved AI-strategy advisory but my own technical depth in AI is limited. || previous_title_description_mismatch: Previous title `Accountant` maps to finance, but description lacks matching domain evidence: Marketing leadership role at a B2B SaaS company. Owned the demand-generation function — content marketing, paid acquisition, SEO, email nurture. Built and managed a team of 5 across content, performance marketing, and marketing operations. Worked closely with sales on lead-quality definitions and the SDR-handoff process. Recent focus has been on account-based marketing for our enterprise segment. || previous_title_description_mismatch: Previous title `Civil Engineer` maps to software, but description lacks matching domain evidence: Marketing leadership role at a B2B SaaS company. Owned the demand-generation function — content marketing, paid acquisition, SEO, email nurture. Built and managed a team of 5 across content, performance marketing, and marketing operations. Worked closely with sales on lead-quality definitions and the SDR-handoff process. Recent focus has been on account-based marketing for our enterprise segment. || previous_title_description_mismatch: Previous title `Accountant` maps to finance, but description lacks matching domain evidence: Content writing and SEO strategy for a tech-focused publication. Wrote longform articles on developer tools, cloud platforms, and AI/ML topics — including some that ranked on the first page of search for high-competition keywords. Managed a freelance writer pool and the editorial calendar. Recent work has been on AI-assisted content production, using LLM tools for research, drafting, and editing while maintaining editorial quality. || moderate_career_incoherence: Accountant -> Civil Engineer -> Sales Executive -> Accountant -> Sales Executive || graduation_after_employment_start: First job starts 2011-10-06, latest graduation year 2017 || signup_after_last_active: signup_date=2026-01-04, last_active_date=2025-11-26 || salary_min_exceeds_max: min=9.9, max=8.3"
CAND_0091045,9.0,27,10,current_title_description_mismatch; previous_title_description_mismatch; previous_title_description_mismatch; previous_title_description_mismatch; abrupt_career_jumps; signup_after_last_active; salary_min_exceeds_max; skills_current_role_mismatch; skills_headline_mismatch; skills_career_history_mismatch,"current_title_description_mismatch: Current title `Civil Engineer` maps to software, but description lacks matching domain evidence: Senior accounting role at a mid-sized company — month-end close, financial reporting, statutory compliance (GAAP / Ind-AS), and tax filings. Owned the GL, fixed-asset register, and the audit-readiness function. Managed a team of 3 staff accountants. Built strong process discipline around the close cycle, reducing close time from 12 days to 7 over the last two years. || previous_title_description_mismatch: Previous title `Marketing Manager` maps to sales_marketing, but description lacks matching domain evidence: Mechanical engineering design role at a hardware-product company. Led the design of two product subsystems through full lifecycle: concept, DFM/DFMA review, prototype, production tooling. Comfortable with CAD (SolidWorks, Creo), FEA (ANSYS), and the typical hardware-development cadence. Worked closely with manufacturing partners on production scale-up. || previous_title_description_mismatch: Previous title `HR Manager` maps to hr, but description lacks matching domain evidence: Customer support team lead at a SaaS product. Managed a team of 8 support agents handling tier-1 and tier-2 tickets; owned the escalation process to engineering and the customer-feedback loop to product. Built out the support knowledge base and the agent training program. Strong on the people-management side and the process side; lighter on technical depth beyond product expertise. || previous_title_description_mismatch: Previous title `Accountant` maps to finance, but description lacks matching domain evidence: Marketing leadership role at a B2B SaaS company. Owned the demand-generation function — content marketing, paid acquisition, SEO, email nurture. Built and managed a team of 5 across content, performance marketing, and marketing operations. Worked closely with sales on lead-quality definitions and the SDR-handoff process. Recent focus has been on account-based marketing for our enterprise segment. || abrupt_career_jumps: Civil Engineer -> Project Manager -> Accountant -> HR Manager -> Marketing Manager -> Civil Engineer || signup_after_last_active: signup_date=2025-12-11, last_active_date=2025-10-21 || salary_min_exceeds_max: min=17.3, max=9.7 || skills_current_role_mismatch: title=`Civil Engineer` (software), dominant skills=search_recs"
CAND_0060823,9.0,27,9,current_title_description_mismatch; previous_title_description_mismatch; previous_title_description_mismatch; abrupt_career_jumps; graduation_after_employment_start; signup_after_last_active; salary_min_exceeds_max; skills_current_role_mismatch; skills_career_history_mismatch,"current_title_description_mismatch: Current title `Accountant` maps to finance, but description lacks matching domain evidence: Customer support team lead at a SaaS product. Managed a team of 8 support agents handling tier-1 and tier-2 tickets; owned the escalation process to engineering and the customer-feedback loop to product. Built out the support knowledge base and the agent training program. Strong on the people-management side and the process side; lighter on technical depth beyond product expertise. || previous_title_description_mismatch: Previous title `Customer Support` maps to support_ops, but description lacks matching domain evidence: Mechanical engineering design role at a hardware-product company. Led the design of two product subsystems through full lifecycle: concept, DFM/DFMA review, prototype, production tooling. Comfortable with CAD (SolidWorks, Creo), FEA (ANSYS), and the typical hardware-development cadence. Worked closely with manufacturing partners on production scale-up. || previous_title_description_mismatch: Previous title `Operations Manager` maps to support_ops, but description lacks matching domain evidence: Mechanical engineering design role at a hardware-product company. Led the design of two product subsystems through full lifecycle: concept, DFM/DFMA review, prototype, production tooling. Comfortable with CAD (SolidWorks, Creo), FEA (ANSYS), and the typical hardware-development cadence. Worked closely with manufacturing partners on production scale-up. || abrupt_career_jumps: Sales Executive -> Operations Manager -> Civil Engineer -> Customer Support -> Accountant || graduation_after_employment_start: First job starts 2012-10-07, latest graduation year 2020 || signup_after_last_active: signup_date=2026-05-09, last_active_date=2025-10-12 || salary_min_exceeds_max: min=15.6, max=12.0 || skills_current_role_mismatch: title=`Accountant` (finance), dominant skills=ai_ml"
